actor,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PullRequestReviewEvent,PushEvent,ReleaseEvent,WatchEvent
LISH0038,0.0,25.0,1.0,9.0,0.0,4.0,0.0,1.0,2.0,24.0,4.0,0.0,249.0,0.0,2.0
LJZ1995818,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLD1688,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
LMN007,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,687.0
LOANPIA,0.0,52.0,1.0,8.0,0.0,12.0,3.0,7.0,1.0,35.0,0.0,0.0,204.0,0.0,24.0
LQBDD,0.0,10.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,31.0,0.0,15.0
LS-Hower,0.0,15.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,89.0,0.0,239.0
LV0913,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0
LVOrac,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
LY616161,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0
LYD6119,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,35.0
LZ-cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
LaBanHSPO,0.0,54.0,4.0,21.0,0.0,0.0,4.0,0.0,0.0,18.0,1.0,1.0,115.0,8.0,55.0
LaBayhu,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Labib90,0.0,43.0,3.0,14.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,74.0,0.0,233.0
Labjoker,0.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0
LabsRS-Ref,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LadissonLai,0.0,102.0,0.0,61.0,0.0,11.0,12.0,3.0,4.0,3.0,0.0,0.0,337.0,2.0,163.0
Lafourkad,0.0,0.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Lalith898,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Lalydiaz2021,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lamisha120,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
Lanal-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
LandePranav,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
Laon21,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
Lapizman,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,152.0
Larksa,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Larry2019,0.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,51.0
Laughing-J,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Laure-Riglet,0.0,46.0,9.0,2.0,6.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,141.0,0.0,23.0
Laureliee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LaurentBrieu,0.0,3.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,39.0
LauroAdriano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
LawOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Lawliet529,0.0,42.0,17.0,11.0,0.0,2.0,2.0,0.0,2.0,15.0,0.0,0.0,361.0,0.0,45.0
Laxuzer,0.0,28.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,94.0,0.0,11.0
LazyInspired,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le1Elayne,0.0,4.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Le23081cyqu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
LeRoman,0.0,65.0,12.0,0.0,0.0,24.0,26.0,0.0,0.0,42.0,0.0,0.0,38.0,0.0,7.0
LeTT00r,0.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,52.0,2.0,48.0
LearnDevNow,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leaxc,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
LebronX,0.0,9.0,0.0,17.0,0.0,55.0,41.0,0.0,0.0,2.0,1.0,0.0,67.0,0.0,48.0
LeeByungwoo,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,105.0
LeeDebug,0.0,46.0,0.0,56.0,0.0,5.0,3.0,2.0,3.0,9.0,0.0,0.0,1259.0,1.0,17.0
LeeGartu,0.0,7.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,61.0
LeeMyungHee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeeSH-647,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
LeebsNick,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Leexunhuan743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
LegendaryGTXer,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0
LegionMammal978,0.0,68.0,16.0,26.0,0.0,160.0,52.0,1.0,2.0,43.0,18.0,20.0,280.0,0.0,1.0
LeiGitWing,0.0,26.0,0.0,7.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,145.0,0.0,50.0
LeiaMariaHappy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
LenBlack,0.0,0.0,0.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0
Lenamaxpsi,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0
LenineAC1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Leno0z,0.0,7.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0
Leo4ML,0.0,6.0,0.0,8.0,0.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.0
LeoBr15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LeonIsLeet,0.0,12.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,200.0
Leonacelli,0.0,1.0,1.0,18.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,7.0
Lerast19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
LessThread,0.0,22.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,76.0
LeticiaFarias,0.0,102.0,2.0,13.0,0.0,3.0,3.0,4.0,5.0,56.0,0.0,1.0,219.0,0.0,189.0
LeunPark,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77.0,0.0,60.0
Lewage59,0.0,52.0,3.0,9.0,0.0,14.0,6.0,0.0,4.0,58.0,1.0,1.0,198.0,0.0,312.0
LewisLarsen,0.0,57.0,9.0,29.0,0.0,30.0,32.0,0.0,6.0,28.0,0.0,0.0,225.0,6.0,80.0
LexieLiu01,0.0,10.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,35.0
Lguyogiro,0.0,93.0,2.0,20.0,0.0,216.0,37.0,6.0,0.0,52.0,14.0,13.0,620.0,0.0,195.0
Li-Shang,0.0,0.0,0.0,1.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0
LiLiang1994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
LiMaoAtCD,0.0,14.0,0.0,33.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,65.0
LiMengwow,0.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,41.0,0.0,30.0
LiMuwenan,0.0,48.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0,593.0,4.0,21.0
LiamCoyle,0.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,56.0,0.0,7.0
LibbyLong,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Licco89,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
LifeOfPunk,0.0,16.0,1.0,6.0,0.0,9.0,18.0,0.0,0.0,3.0,0.0,0.0,146.0,0.0,6.0
LightForestt,0.0,14.0,0.0,12.0,0.0,1.0,0.0,3.0,0.0,13.0,0.0,0.0,41.0,0.0,4.0
Lihue111,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Likeni,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0
LikhithaRamisetty,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
LiliciaXerxes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
Lillin6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0
LilyStark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
LimoDerEchte,0.0,22.0,2.0,8.0,0.0,30.0,5.0,0.0,5.0,1.0,0.0,1.0,116.0,1.0,53.0
LinDadaism,0.0,42.0,2.0,23.0,1.0,5.0,0.0,9.0,3.0,75.0,14.0,13.0,328.0,0.0,70.0
LinkTwoo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LintonGo,0.0,6.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0
Liny777,0.0,91.0,3.0,14.0,0.0,11.0,38.0,1.0,6.0,6.0,0.0,0.0,338.0,0.0,136.0
Linzaer,0.0,1.0,0.0,7.0,0.0,232.0,86.0,0.0,0.0,17.0,3.0,0.0,139.0,0.0,174.0
LionNatsu,5.0,31.0,4.0,3.0,0.0,88.0,37.0,0.0,0.0,12.0,12.0,3.0,472.0,2.0,15.0
Lionelyl,0.0,45.0,0.0,4.0,0.0,4.0,1.0,3.0,0.0,14.0,0.0,0.0,120.0,0.0,56.0
LiorF-BDBQ,0.0,28.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,10.0,15.0,9.0,62.0,0.0,1.0
LipYoung,0.0,3.0,0.0,16.0,0.0,43.0,35.0,0.0,0.0,7.0,1.0,1.0,51.0,0.0,55.0
LiquidPL,0.0,125.0,17.0,34.0,2.0,101.0,34.0,0.0,1.0,94.0,28.0,23.0,839.0,12.0,29.0
Lism1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
LispEngineer,0.0,27.0,0.0,10.0,0.0,18.0,10.0,2.0,1.0,8.0,0.0,4.0,124.0,0.0,487.0
Lithimlin,3.0,29.0,8.0,22.0,0.0,170.0,95.0,1.0,2.0,44.0,5.0,6.0,456.0,0.0,19.0
Lithiun,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0
Litouwuu,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,11.0
LittleJay1985,0.0,21.0,4.0,13.0,0.0,26.0,3.0,0.0,0.0,3.0,0.0,0.0,70.0,0.0,9.0
LittleTiub,0.0,5.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,32.0,0.0,0.0
LittleYe233,0.0,241.0,54.0,61.0,0.0,108.0,109.0,5.0,11.0,94.0,4.0,5.0,1103.0,63.0,314.0
Liu-WeiHu,0.0,83.0,1.0,15.0,0.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,272.0,0.0,140.0
Liubaorong777,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liubsi,0.0,62.0,53.0,5.0,0.0,6.0,20.0,5.0,0.0,118.0,7.0,11.0,323.0,0.0,3.0
Liulangzhesw,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0
LiviaMacon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Livioni,1.0,27.0,1.0,32.0,0.0,24.0,25.0,2.0,12.0,8.0,0.0,0.0,300.0,0.0,243.0
LixinLi15678,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,9.0
LixingY,0.0,0.0,0.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,84.0
LizaHamm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Llovej,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
Lmasterx001,0.0,4.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,52.0
LoJoAl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LoganGray,0.0,2.0,0.0,21.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,184.0
Logareth,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,23.0
LogerW-sudo,0.0,4.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0
LonelyFanhe,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0
LonelyPasserby404,0.0,8.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Lonelykatsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
Lonewolf01220,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
LongwayCHOW,0.0,3.0,0.0,11.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,176.0
Lootmann,1.0,166.0,0.0,1.0,29.0,453.0,389.0,0.0,9.0,0.0,0.0,0.0,2728.0,0.0,84.0
LorGuin,0.0,27.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,3.0
LordGMLP,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Lordreis28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lorpaves,0.0,80.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,24.0,441.0
LouLinear,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0
LouiMing,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,76.0
LoveMWFan,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LuBanSugarYe,0.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,28.0
Lucas890512,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucaschen888,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucasx10,0.0,103.0,4.0,9.0,0.0,0.0,0.0,6.0,1.0,18.0,0.0,0.0,407.0,1.0,29.0
Lucca1957,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,150.0
LucianMS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano-17,0.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
LucienMa25,0.0,2.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0
LuckyLee89,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,22.0,0.0,6.0
Lucywangwanyu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Luffy19960106,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
LuisDavid1113,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
LuismiKar,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0
Luix333,0.0,0.0,0.0,3.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LukaPark,0.0,37.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,176.0,0.0,34.0
LukasPurbaW,0.0,66.0,1.0,21.0,0.0,1.0,0.0,0.0,1.0,12.0,2.0,2.0,177.0,0.0,11.0
LukeZSW,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,26.0
Lukeasargen,0.0,24.0,0.0,8.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,248.0,0.0,78.0
Luluye-v,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Lumcky,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lumiaqian,2.0,85.0,3.0,18.0,0.0,4.0,9.0,1.0,0.0,42.0,0.0,0.0,328.0,27.0,484.0
LumosZz,0.0,18.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0.0,8.0
Lvan826199,0.0,21.0,0.0,18.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,115.0,0.0,125.0
LveUp,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
Lyccccc,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,20.0
Lyn-12,0.0,5.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,39.0,0.0,1.0
Lynya,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Lyong2021,0.0,8.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,292.0
Lzcstan,0.0,50.0,3.0,53.0,0.0,10.0,6.0,0.0,0.0,2.0,0.0,0.0,108.0,0.0,96.0
M0RC,0.0,11.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,9.0
M0hn1sh,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
M12R3DX,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,657.0
M1SM4TCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
M1i2s3h4a,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
M1schief,0.0,17.0,7.0,5.0,0.0,11.0,16.0,2.0,5.0,22.0,1.0,3.0,74.0,0.0,21.0
M2shad0w,0.0,2.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0
M4ikT,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,80.0
MABIrish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
MACHINIST0109,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
MAMP29,0.0,11.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
MANOJDASHARATHA,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBA-CB,0.0,17.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,0.0,1.0,53.0,0.0,0.0
MBMll,0.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,135.0,0.0,133.0
MBrancoLab,0.0,11.0,3.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,49.0,0.0,0.0
MCgamin1738,0.0,7.0,1.0,7.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0
MEMESCOEP,0.0,102.0,2.0,9.0,79.0,126.0,52.0,2.0,2.0,21.0,4.0,4.0,516.0,32.0,219.0
MFarelS,6.0,173.0,2.0,477.0,0.0,153.0,150.0,2.0,3.0,64.0,0.0,0.0,591.0,1.0,513.0
MGYYM,0.0,8.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,41.0
MJKirk,1.0,82.0,56.0,14.0,1.0,89.0,66.0,1.0,1.0,74.0,54.0,75.0,384.0,1.0,2.0
MOE-MONEY-MOE-PROBLEMS,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0
MRKSteven,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
MShadi20,0.0,11.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0
MShafquat,3.0,160.0,15.0,13.0,4.0,14.0,8.0,5.0,4.0,37.0,1.0,1.0,593.0,0.0,190.0
MTouheedJ,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,51.0,0.0,487.0
MULTyjj,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MUTEKl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
MUedsa,1.0,133.0,24.0,16.0,0.0,27.0,12.0,0.0,2.0,202.0,0.0,126.0,678.0,73.0,330.0
MVishukumar,0.0,71.0,0.0,15.0,0.0,5.0,93.0,0.0,8.0,10.0,0.0,0.0,242.0,0.0,5.0
MZimmermann-coder,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0
MaDKoder369,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,62.0
MaQuanXin,0.0,18.0,0.0,21.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,174.0
Maawyn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0
MacAttack1,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
Macarenagu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MachineLs,0.0,64.0,14.0,15.0,0.0,4.0,0.0,0.0,0.0,41.0,0.0,0.0,420.0,0.0,32.0
MaciejPiw0warczyk,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,5.0
MadMincraftr,3.0,31.0,11.0,14.0,58.0,26.0,9.0,5.0,7.0,34.0,0.0,0.0,309.0,7.0,4.0
Madhumohan08,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,109.0
Maemaemaeko,0.0,7.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,29.0,0.0,43.0
MagicAlonso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
MagicofD,0.0,24.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,50.0
Magix26,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
