repo_id,repo_names,n_stars,n_stars_low_activity,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkxMTE0NTU4Njc=,smartcontractkit/chainlink,6510,121,0.01858678955453149
R_kgDOLKSz_A,InkboxSoftware/excelCPU,4147,77,0.01856763925729443
R_kgDOH2_H0w,w-okada/voice-changer,14616,271,0.018541324575807334
MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==,xmrig/xmrig,6699,124,0.01851022540677713
MDEwOlJlcG9zaXRvcnkyNTczMDU4,foundation/foundation-sites,3136,58,0.018494897959183673
MDEwOlJlcG9zaXRvcnk2MDYwNjc1MA==,CTeX-org/lshort-zh-cn,2707,50,0.01847063169560399
R_kgDOK6SKAw,apple/ml-mgie,3579,66,0.018440905280804692
MDEwOlJlcG9zaXRvcnkxNTg3MDM5ODE=,lib-pku/libpku,13016,240,0.01843884449907806
R_kgDOKHXA9Q,qiuyu96/CoDeF,4720,87,0.01843220338983051
MDEwOlJlcG9zaXRvcnk0MDI5NDUzNDk=,StarRocks/starrocks,7890,145,0.018377693282636248
MDEwOlJlcG9zaXRvcnk3NzkxMjM0OQ==,qianguyihao/Web,22038,405,0.01837734821671658
MDEwOlJlcG9zaXRvcnk5NTcxMjYxNA==,Xaymar/obs-StreamFX,3757,69,0.018365717327655046
MDEwOlJlcG9zaXRvcnkxODU1OTU5NTY=,callmePicacho/Data-Structres,3376,62,0.018364928909952605
,abhat222/Data-Science--Cheat-Sheet,11497,211,0.01835261372531965
,timgrossmann/InstaPy,5994,110,0.018351685018351684
MDEwOlJlcG9zaXRvcnkxMDkxMDIwNzM=,jklepatch/eattheblocks,3978,73,0.018350930115636
MDEwOlJlcG9zaXRvcnkyNDM4OTQyNzc=,tokyo-metropolitan-gov/covid19,6868,126,0.018345952242283053
R_kgDOHpcSSg,WeNeedHome/SummaryOfLoanSuspension,20177,370,0.0183377112553898
R_kgDOLOlZBA,daytonaio/daytona,6383,117,0.018329938900203666
R_kgDOJeJ5EA,adams549659584/go-proxy-bingai,9031,165,0.018270401948842874
MDEwOlJlcG9zaXRvcnk2MzAwNDg1Mw==,Allar/ue5-style-guide,2742,50,0.01823486506199854
MDEwOlJlcG9zaXRvcnkyNDczODY1MTk=,covid19india/covid19india-react,7692,140,0.018200728029121163
R_kgDOGuBJ8Q,ilyhalight/voice-over-translation,2864,52,0.018156424581005588
R_kgDOJRlwiQ,ikaijua/Awesome-AITools,3428,62,0.01808634772462077
MDEwOlJlcG9zaXRvcnkyODEyNzg2ODA=,shufo/vscode-blade-formatter,4040,73,0.018069306930693068
R_kgDOJPJFKg,linyiLYi/street-fighter-ai,6089,110,0.01806536377073411
MDEwOlJlcG9zaXRvcnkzNDI2MzcyNjQ=,blazorhero/CleanArchitecture,3386,61,0.018015357353809804
MDEwOlJlcG9zaXRvcnkxNjQxODk5Njg=,SamKirkland/FTP-Deploy-Action,3610,65,0.018005540166204988
MDEwOlJlcG9zaXRvcnk4MjEyODQ2NQ==,open-android/Android,8026,144,0.01794168950909544
R_kgDOI-kZGg,dirk1983/chatgpt,3010,54,0.017940199335548173
MDEwOlJlcG9zaXRvcnkxMTYyMTA1Njg=,ScottPlot/ScottPlot,4181,75,0.01793829227457546
MDEwOlJlcG9zaXRvcnk5NjI0NjE3MA==,ApolloAuto/apollo,11993,215,0.017927124155757524
R_kgDOHUp50g,liyupi/sql-generator,3293,59,0.017916793197692075
,UNC0V3R3D/Flipper_Zero-BadUsb,2963,53,0.017887276409044885
R_kgDOLYpP_w,HumanAIGC/EMO,7050,126,0.017872340425531916
R_kgDOJ_lFfw,m3y54m/Embedded-Engineering-Roadmap,3024,54,0.017857142857142856
R_kgDOG9PI5A,Giskard-AI/giskard,3477,62,0.017831463905665805
MDEwOlJlcG9zaXRvcnkzNDQxOTExOTg=,microsoft/Data-Science-For-Beginners,26254,468,0.0178258551077931
MDEwOlJlcG9zaXRvcnk0OTIxNzAwNw==,hwdsl2/setup-ipsec-vpn,15429,275,0.01782357897465811
R_kgDOHB_1OQ,arthurspk/guiadofrontend,2808,50,0.017806267806267807
R_kgDOKMNg3A,OpenBMB/ChatDev,23533,419,0.017804784770322525
MDEwOlJlcG9zaXRvcnk3MjY4NTAyNg==,MicrosoftDocs/azure-docs,8099,144,0.01777997283615261
R_kgDOIj5GAA,lss233/chatgpt-mirai-qq-bot,12205,216,0.017697664891437936
MDEwOlJlcG9zaXRvcnkyNDE5NTMzOQ==,angular/angular,55230,975,0.017653449212384573
MDEwOlJlcG9zaXRvcnkxMDYxODcwOTM=,saysky/ForestBlog,4079,72,0.017651385143417506
MDEwOlJlcG9zaXRvcnkzNTg3Nzk3MzM=,XJP-GIT/AntiZhaPian,3345,59,0.01763826606875934
R_kgDOJKSTjA,"Significant-Gravitas/Auto-GPT,Torantulino/Auto-GPT,Significant-Gravitas/AutoGPT",157013,2769,0.017635482412284333
MDEwOlJlcG9zaXRvcnkyNTk4NTg4MjE=,peng-zhihui/Project-Quantum,3068,54,0.017601043024771838
MDEwOlJlcG9zaXRvcnkzNDQxOTA0Nzg=,microsoft/AI-For-Beginners,31084,547,0.017597477802084673
MDEwOlJlcG9zaXRvcnkzMjQ0NTMyMzc=,filipedeschamps/tabnews.com.br,4833,85,0.017587419822056694
R_kgDOGMq5Hw,TechXueXi/techxuexi-js,3697,65,0.017581823099810656
MDEwOlJlcG9zaXRvcnkyMTc5OTIw,woocommerce/woocommerce,4557,80,0.017555409260478386
MDEwOlJlcG9zaXRvcnk5MTg1Nzky,"apache/echarts,apache/incubator-echarts",27193,477,0.017541279005626447
MDEwOlJlcG9zaXRvcnkyNjA4MDA3NzM=,huangsam/ultimate-python,5189,91,0.017537097706687224
R_kgDOLcaGdw,ZHO-ZHO-ZHO/ComfyUI-Workflows-ZHO,3771,66,0.017501988862370723
MDEwOlJlcG9zaXRvcnk2MzQ3NjMzNw==,TheAlgorithms/Python,143781,2516,0.01749883503383618
MDEwOlJlcG9zaXRvcnkxNzc3MzY1MzM=,996icu/996.ICU,43848,765,0.01744663382594417
MDEwOlJlcG9zaXRvcnk2NTY4MTMxOQ==,jagrosh/MusicBot,4704,82,0.017431972789115645
R_kgDOGccSUQ,lizhipay/acg-faka,2984,52,0.01742627345844504
R_kgDOI789qA,MHSanaei/3x-ui,8666,151,0.017424417262866376
MDEwOlJlcG9zaXRvcnkzNTY1NTM1Mw==,michaelliao/learn-python3,2927,51,0.01742398360095661
R_kgDOIksATQ,lencx/ChatGPT,51878,903,0.01740622229075909
R_kgDOKIX9_g,facefusion/facefusion,15672,272,0.017355793772332824
MDEwOlJlcG9zaXRvcnkxMTgzMDI5ODM=,maziarraissi/PINNs,3229,56,0.01734283059770827
MDEwOlJlcG9zaXRvcnk1NTA1ODMxNw==,threat9/routersploit,5423,94,0.01733357919970496
MDEwOlJlcG9zaXRvcnk3NTg5MDk2Mg==,bailicangdu/vue2-happyfri,4097,71,0.017329753478154748
MDEwOlJlcG9zaXRvcnkxNDYyMzk4NjM=,hugetiny/awesome-vpn,3061,53,0.017314603070891867
MDEwOlJlcG9zaXRvcnkxOTY3NjA4MTA=,Ebazhanov/linkedin-skill-assessments-quizzes,28725,497,0.017302001740644037
MDEwOlJlcG9zaXRvcnkyOTY0NzE3MjE=,jef/streetmerchant,4625,80,0.017297297297297298
MDEwOlJlcG9zaXRvcnk1NTA3NjA2Mw==,Hack-with-Github/Awesome-Hacking,51805,896,0.017295627835151046
MDEwOlJlcG9zaXRvcnkxNjQzMzU3Nzk=,amir9480/vscode-laravel-extra-intellisense,3182,55,0.017284726587052168
MDEwOlJlcG9zaXRvcnkxODg3MDM5NDQ=,midudev/aprendiendo-react,6714,116,0.017277330950253203
MDEwOlJlcG9zaXRvcnk5OTE3NjM4Mw==,singgel/JAVA,5441,94,0.01727623598603198
R_kgDOLCZ7-A,kentcdodds/react-fundamentals,5395,93,0.017238183503243742
MDEwOlJlcG9zaXRvcnk5MjEwNDgwMw==,mozilla/send,7204,124,0.017212659633536923
MDEwOlJlcG9zaXRvcnk2MDE1OTk5Nw==,YiiGuxing/TranslationPlugin,8619,148,0.01717136558765518
MDEwOlJlcG9zaXRvcnkxMzk2NjIyMjE=,a597873885/webfunny_monitor,4909,84,0.01711142798940721
MDEwOlJlcG9zaXRvcnkyNDU3OTIzOA==,vuejs/devtools,4794,82,0.017104714226115977
MDEwOlJlcG9zaXRvcnkyMzM0NzIxOTk=,massgravel/Microsoft-Activation-Scripts,81926,1400,0.01708859214413007
MDEwOlJlcG9zaXRvcnk3MzkxMjYx,trustedsec/social-engineer-toolkit,6263,107,0.01708446431422641
MDEwOlJlcG9zaXRvcnkxNzMzMTc3Njk=,pamoroso/free-python-books,4747,81,0.017063408468506427
R_kgDOLswedA,bepass-org/oblivion-desktop,4222,72,0.01705352913311227
MDEwOlJlcG9zaXRvcnkzODA5NTk1NA==,eternnoir/pyTelegramBotAPI,6517,111,0.017032376860518644
R_kgDOH-NDRw,2hacc/TVBox,4228,72,0.017029328287606435
R_kgDOJF7eUA,thinkingjimmy/Learning-Prompt,4878,83,0.017015170151701516
,hwanz/SS-SSR-V2ray,3764,64,0.01700318809776833
MDEwOlJlcG9zaXRvcnkxMjc5ODgwMTE=,macrozheng/mall,63957,1086,0.016980158544021764
R_kgDOJkkUqA,XingangPan/DragGAN,34388,583,0.016953588461091077
MDEwOlJlcG9zaXRvcnkyNjY0MTc3NzI=,"SimplifyJobs/Summer2024-Internships,pittcsc/Summer2023-Internships,pittcsc/Summer2024-Internships",24389,412,0.016892861535938334
MDEwOlJlcG9zaXRvcnkxMzYwMjY3ODk=,iperov/DeepFaceLab,43455,733,0.016868024393050282
R_kgDOG535Mg,alembics/disco-diffusion,7372,124,0.016820401519262073
MDEwOlJlcG9zaXRvcnkyMDg4NDc4Mg==,Ultimaker/Cura,4639,78,0.016813968527699934
MDEwOlJlcG9zaXRvcnkyNTEyMTI0OTg=,wondertrader/wondertrader,3569,60,0.016811431773606052
R_kgDOJDEsQg,pkuliyi2015/multidiffusion-upscaler-for-automatic1111,4283,72,0.016810646742937193
,ChinaVolvocars/jd_maotai_seckill,3570,60,0.01680672268907563
R_kgDOHg2iGg,greyhatguy007/Machine-Learning-Specialization-Coursera,3095,52,0.01680129240710824
MDEwOlJlcG9zaXRvcnkyOTg4NzQ5OQ==,dkhamsing/open-source-ios-apps,22093,371,0.016792649255420268
MDEwOlJlcG9zaXRvcnk4NTExMTQyMg==,WillKoehrsen/Data-Analysis,3276,55,0.016788766788766788
R_kgDOKZsT_Q,spdustin/ChatGPT-AutoExpert,6261,105,0.016770483948251078
MDEwOlJlcG9zaXRvcnkxMjEwMTA1ODY=,itgoyo/TelegramGroup,12232,205,0.016759319816873775
MDEwOlJlcG9zaXRvcnkzMTU0NjMzNDA=,mrdbourke/tensorflow-deep-learning,5019,84,0.016736401673640166
R_kgDOHG3LUA,"AmazingAng/WTF-Solidity,AmazingAng/WTFSolidity",10591,177,0.016712302898687564
MDEwOlJlcG9zaXRvcnkxNTE3MjAxNjg=,kangjianwei/Data-Structure,3473,58,0.016700259141952202
MDEwOlJlcG9zaXRvcnkxMTk0OTcyNDY=,ant-design/ant-design-landing,5662,94,0.01660190745319675
R_kgDOGPcX0Q,BartoszCichecki/LenovoLegionToolkit,4458,74,0.016599371915657246
MDEwOlJlcG9zaXRvcnk0MTI3MDg4,Azure/azure-sdk-for-python,3802,63,0.01657022619673856
MDEwOlJlcG9zaXRvcnkyMjkzMTU4,rapid7/metasploit-framework,18305,303,0.016552854411363015
MDEwOlJlcG9zaXRvcnkzMjI4NTA1,atom/atom,18245,302,0.01655248013154289
R_kgDOGQ-0MQ,github/copilot-docs,22180,367,0.01654643823264202
R_kgDOJQK9zA,xtekky/gpt4free,58771,971,0.01652175392625615
R_kgDOKxEBbQ,bgstaal/multipleWindow3dScene,15440,255,0.016515544041450777
R_kgDOKy8C5g,HumanAIGC/AnimateAnyone,11936,197,0.016504691689008043
MDEwOlJlcG9zaXRvcnkxNDY2MTk1NTY=,trekhleb/learn-python,14064,232,0.016496018202502846
R_kgDOHOyArA,hagezi/dns-blocklists,4366,72,0.016491067338524967
MDEwOlJlcG9zaXRvcnkzMTMzMzA5OTg=,bradtraversy/50projects50days,35877,591,0.016472949243247763
MDEwOlJlcG9zaXRvcnk2NzA5NTU4Ng==,Manisso/fsociety,6739,111,0.016471286541029827
MDEwOlJlcG9zaXRvcnk4OTAzMzU1Ng==,firebase/firebase-ios-sdk,4513,74,0.016397075116330602
MDEwOlJlcG9zaXRvcnk0MDY1Nzkw,railsgirls/railsgirls.github.io,4759,78,0.016389997898718218
MDEwOlJlcG9zaXRvcnkzOTU1NDMyMTc=,hectorqin/reader,7278,119,0.016350645781808188
MDEwOlJlcG9zaXRvcnkzNzI1MzY3NjA=,oceanbase/oceanbase,7464,122,0.01634512325830654
MDEwOlJlcG9zaXRvcnkyODY0OTAwNjU=,UnityTechnologies/open-project-1,6244,102,0.016335682254964765
MDEwOlJlcG9zaXRvcnkxMzI0NjQzOTU=,Snailclimb/JavaGuide,106552,1740,0.016330054808919588
MDEwOlJlcG9zaXRvcnkxMTEyMDUzMjg=,233boy/v2ray,21567,352,0.016321231511104928
,huanghyw/jd_seckill,9379,153,0.01631303976969826
MDEwOlJlcG9zaXRvcnk0ODE1NDkw,renpy/renpy,3377,55,0.016286644951140065
MDEwOlJlcG9zaXRvcnk0MjAwOTc1OA==,MetaMask/metamask-extension,9091,148,0.016279837201627984
,pengzhile/pandora,19999,325,0.016250812540627033
MDEwOlJlcG9zaXRvcnkxOTk1NzAwNzE=,2dust/v2rayN,65911,1070,0.016234012532050795
MDEwOlJlcG9zaXRvcnk3NDA4MTA4,RT-Thread/rt-thread,7529,122,0.01620401115686014
MDEwOlJlcG9zaXRvcnkxNDMxNzU0OTY=,cabaletta/baritone,7300,118,0.016164383561643837
MDEwOlJlcG9zaXRvcnkxNTIzNDkyMjQ=,Data-Camp/WeApp_Demos,3787,61,0.016107736994982837
MDEwOlJlcG9zaXRvcnkyNjM0NTMwNTc=,corona-warn-app/cwa-documentation,3792,61,0.01608649789029536
MDEwOlJlcG9zaXRvcnkyMzY2Mzc2ODM=,tangyudi/Ai-Learn,8393,135,0.016084832598594067
MDEwOlJlcG9zaXRvcnk1OTY3NjE3MQ==,Klipper3d/klipper,5286,85,0.016080211880438896
MDEwOlJlcG9zaXRvcnk4MTIyNjIwNg==,intuit/karate,3296,53,0.01608009708737864
MDEwOlJlcG9zaXRvcnkyNzM4ODY0Mg==,homebridge/homebridge,10469,168,0.01604737797306333
MDEwOlJlcG9zaXRvcnkyMzA5MjYxMTA=,qkqpttgf/OneManager-php,4054,65,0.01603354711396152
MDEwOlJlcG9zaXRvcnk4MjQzNjY5MQ==,guyueyingmu/avbook,10604,170,0.016031686156167485
MDEwOlJlcG9zaXRvcnkxNDY0NTk0NDM=,vesoft-inc/nebula,10619,170,0.016009040399284302
MDEwOlJlcG9zaXRvcnkxNzAzNTU1MDg=,livewire/livewire,21428,343,0.016007093522493934
MDEwOlJlcG9zaXRvcnkyNDU0Mzg5ODk=,JAVClub/core,3374,54,0.016004742145820983
MDEwOlJlcG9zaXRvcnkxNzIyMjc4ODU=,tiangolo/full-stack-fastapi-template,9328,149,0.015973413379073757
R_kgDOJibVLQ,StanGirard/quivr,26357,421,0.0159729863034488
MDEwOlJlcG9zaXRvcnk0NjAwNzg=,angular/angular.js,3759,60,0.01596169193934557
R_kgDOJyjSJg,a16z-infra/companion-app,5457,87,0.01594282572842221
MDEwOlJlcG9zaXRvcnkzMTkyNjU0NjA=,zhouhaoyi/Informer2020,5022,80,0.01592990840302668
MDEwOlJlcG9zaXRvcnkxOTY2NjQzNTk=,xiaolai/regular-investing-in-box,6099,97,0.01590424659780292
MDEwOlJlcG9zaXRvcnk3NjAwNDA5,shadowsocks/shadowsocks-windows,25430,404,0.015886747935509243
MDEwOlJlcG9zaXRvcnkxMTI3MTc5NjM=,android-hacker/VirtualXposed,8751,139,0.015883898982973373
R_kgDOHD4cLg,alura/techguide,3342,53,0.015858767205266307
R_kgDOGjIbvA,ange-yaghi/engine-sim,8525,135,0.015835777126099706
MDEwOlJlcG9zaXRvcnkyODMyMDIwNw==,majodev/google-webfonts-helper,7137,113,0.0158329830460978
R_kgDOHmtVcg,RipplePiam/MobaXterm-Chinese-Simplified,3287,52,0.015819896562214785
MDEwOlJlcG9zaXRvcnkxOTc1OTkzMzM=,2227324689/gpmall,5186,82,0.015811801002699577
R_kgDOHanRCA,Visualize-ML/Book3_Elements-of-Mathematics,5201,82,0.015766198807921555
MDEwOlJlcG9zaXRvcnk4OTU3MTE4NA==,bailicangdu/vue2-manage,7427,117,0.015753332435707555
MDEwOlJlcG9zaXRvcnk5MTYyOTgxNg==,freqtrade/freqtrade,25773,406,0.01575291972218989
MDEwOlJlcG9zaXRvcnkzMTc5MjgyNA==,flutter/flutter,110111,1729,0.01570233673293313
MDEwOlJlcG9zaXRvcnk5MzQ0NDYxNQ==,hashicorp/terraform-provider-aws,4841,76,0.015699235695104317
MDEwOlJlcG9zaXRvcnk5MTI1MzY5OA==,ccxt/ccxt,22316,350,0.015683814303638646
MDEwOlJlcG9zaXRvcnkyNDgzNzI0NDE=,filamentphp/filament,11941,187,0.01566032995561511
MDEwOlJlcG9zaXRvcnk3MDEyNzIxOA==,espressif/arduino-esp32,9821,153,0.015578861623052642
MDEwOlJlcG9zaXRvcnk4OTA2NzE0Ng==,ethereum-mining/ethminer,3665,57,0.015552523874488404
R_kgDOKn3x8g,LouisShark/chatgpt_system_prompt,7396,115,0.015548945375878854
MDEwOlJlcG9zaXRvcnkzNjY2NjM0Mjk=,jynew/jynew,7854,122,0.015533486121721415
MDEwOlJlcG9zaXRvcnk1Mjc0ODk0,spesmilo/electrum,4443,69,0.015530047265361242
MDEwOlJlcG9zaXRvcnkxNDMzMjgzMTU=,mindsdb/mindsdb,21298,330,0.015494412620903371
MDEwOlJlcG9zaXRvcnk2MTk4MDY1OA==,azerothcore/azerothcore-wotlk,5551,86,0.015492704017294181
MDEwOlJlcG9zaXRvcnkyMzU2ODUxMjU=,omriharel/deej,4326,67,0.015487748497457236
MDEwOlJlcG9zaXRvcnkyNTk4NDI1NjY=,Jack-Cherish/PythonPark,8984,139,0.015471950133570793
MDEwOlJlcG9zaXRvcnkzNDM1MzUyMTc=,LSPosed/LSPatch,6220,96,0.015434083601286173
MDEwOlJlcG9zaXRvcnkxMDU0MDQxNDI=,jamiewilson/form-to-google-sheets,4020,62,0.015422885572139304
,hak5darren/USB-Rubber-Ducky,3244,50,0.015413070283600493
R_kgDOJFGywg,ztjhz/BetterChatGPT,6425,99,0.015408560311284047
R_kgDOMCNMXg,lllyasviel/Omost,6490,100,0.015408320493066256
MDEwOlJlcG9zaXRvcnkxOTE0MTM4Mw==,fouber/blog,4673,72,0.015407661031457309
MDEwOlJlcG9zaXRvcnkyNTMxNTI4MDA=,HuanCheng65/TiebaLite,3506,54,0.01540216771249287
MDEwOlJlcG9zaXRvcnkyNDQwMjQzNTM=,PantsuDango/Dango-Translator,6836,105,0.015359859566998245
R_kgDOJ8S0QQ,dabeaz-course/python-mastery,9975,153,0.015338345864661655
R_kgDOJxauWA,huggingface/candle,13566,208,0.015332448768981276
MDEwOlJlcG9zaXRvcnk2MTQ4NjIwNw==,ossu/data-science,12994,199,0.015314760658765584
MDEwOlJlcG9zaXRvcnkxNTAzNjc2ODk=,corpnewt/gibMacOS,5879,90,0.015308725973805068
R_kgDOLKB0uA,huggingface/lerobot,4054,62,0.015293537247163296
MDEwOlJlcG9zaXRvcnkxNDM0Njk3OQ==,snipe/snipe-it,7258,111,0.015293469275282447
MDEwOlJlcG9zaXRvcnk2MzQ3NzY2MA==,TheAlgorithms/Java,47083,718,0.015249665484357411
R_kgDOJUOcag,sunner/ChatALL,14042,214,0.015239994302805869
MDEwOlJlcG9zaXRvcnk3Njk5MDIwOQ==,Aircoookie/WLED,13596,207,0.015225066195939982
MDEwOlJlcG9zaXRvcnk4MTcxMDM1NQ==,ddddxxx/LyricsX,3483,53,0.015216767154751652
R_kgDOI7h_Pg,Azure-Samples/azure-search-openai-demo,5198,79,0.01519815313582147
MDEwOlJlcG9zaXRvcnk1NDk5NTAxNA==,discord/discord-api-docs,4753,72,0.015148327372185988
MDEwOlJlcG9zaXRvcnk4MTU5ODk2MQ==,python/cpython,39477,598,0.01514806089621805
MDEwOlJlcG9zaXRvcnkyMDE1NDY0NDM=,trustwallet/assets,4829,73,0.01511700144957548
MDEwOlJlcG9zaXRvcnkxMjEwNDAyNA==,datasciencemasters/go,13176,199,0.015103217972070431
MDEwOlJlcG9zaXRvcnkxNzM3MTI0MDI=,ZHENFENG13/My-Blog,3775,57,0.015099337748344372
MDEwOlJlcG9zaXRvcnkyMzUwMzQxNDg=,Sakura-gh/ML-notes,3451,52,0.015068096203998842
MDEwOlJlcG9zaXRvcnkxNTkwMDUzNzc=,aws/containers-roadmap,3850,58,0.015064935064935066
MDEwOlJlcG9zaXRvcnk2NTM4ODkxNw==,jakevdp/PythonDataScienceHandbook,25056,377,0.015046296296296295
MDEwOlJlcG9zaXRvcnk3NTEyNDg0,ArduPilot/ardupilot,6250,94,0.01504
MDEwOlJlcG9zaXRvcnk3MTE1NDUyOQ==,lawlite19/MachineLearning_Python,5187,78,0.015037593984962405
MDEwOlJlcG9zaXRvcnkyNjgwNDYyODE=,MonsterNone/tmall-miao,3858,58,0.01503369621565578
MDEwOlJlcG9zaXRvcnkxOTI2NDkzODA=,zhongshaofa/layuimini,4391,66,0.01503074470507857
MDEwOlJlcG9zaXRvcnkyNTI0NzQ2ODU=,NekoX-Dev/NekoX,5258,79,0.01502472422974515
MDEwOlJlcG9zaXRvcnkxMDgyNTI4OTI=,proxyee-down-org/proxyee-down,3461,52,0.015024559375902918
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,microsoft/ML-For-Beginners,69254,1040,0.015017183122996505
MDEwOlJlcG9zaXRvcnkxNzkxNTI0MjA=,wistbean/learn_python3_spider,16460,247,0.015006075334143379
,XiangLinPro/IT_book,13606,204,0.01499338527120388
MDEwOlJlcG9zaXRvcnkzMTc3NTc=,Modernizr/Modernizr,3336,50,0.01498800959232614
MDEwOlJlcG9zaXRvcnkyODY1MzU4NQ==,MiCode/Xiaomi_Kernel_OpenSource,5011,75,0.014967072440630613
,movie-web/movie-web,19782,296,0.014963097765645536
MDEwOlJlcG9zaXRvcnkxNDI2ODgwOQ==,FastLED/FastLED,3345,50,0.014947683109118086
MDEwOlJlcG9zaXRvcnk0MjkyMDQ3Nw==,"sentsin/layui,layui/layui",12461,186,0.01492657090121178
MDEwOlJlcG9zaXRvcnkxODAwMTk4,rwaldron/idiomatic.js,10186,152,0.014922442568230904
R_kgDOJfMqJg,GoogleCloudPlatform/generative-ai,5898,88,0.014920311970159377
R_kgDOJO0j8A,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,18839,281,0.014915866022612665
R_kgDOMBVqQg,2noise/ChatTTS,24977,372,0.014893702206029548
MDEwOlJlcG9zaXRvcnkxMjEwNjcxMzI=,BepInEx/BepInEx,4373,65,0.014863937800137205
MDEwOlJlcG9zaXRvcnkyMTI2MjQ0,twbs/bootstrap,47567,707,0.014863245527361405
R_kgDOKR5Efw,microsoft/TaskWeaver,4509,67,0.014859170547793302
R_kgDOHjydYw,j-hc/revanced-magisk-module,3704,55,0.014848812095032398
R_kgDOK_txHA,maybe-finance/maybe,27344,406,0.014847864248098303
MDEwOlJlcG9zaXRvcnkxNTQ1MjkxOQ==,ethereum/go-ethereum,26619,394,0.014801457605469777
R_kgDOKdqKlw,TheRealJoelmatic/RemoveAdblockThing,5743,85,0.014800626850078356
MDEwOlJlcG9zaXRvcnkxODc5NjE5MDc=,gedoor/legado,25024,370,0.014785805626598465
MDEwOlJlcG9zaXRvcnkxOTc0NTAwNA==,odoo/odoo,23221,343,0.014771112355195728
R_kgDOHuAfNQ,LokerL/tts-vue,5420,80,0.014760147601476014
MDEwOlJlcG9zaXRvcnk3MTU4MzYwMg==,Developer-Y/cs-video-courses,52767,778,0.01474406352455133
MDEwOlJlcG9zaXRvcnkyMzAwNjQ3OTY=,PWhiddy/PokemonRedExperiments,6583,97,0.01473492328725505
MDEwOlJlcG9zaXRvcnk4MDI4NjI4OA==,arendst/Tasmota,14391,212,0.014731429365575708
MDEwOlJlcG9zaXRvcnk0NjM3NDE5OQ==,IntelRealSense/librealsense,4889,72,0.014726938024135815
R_kgDOJFedeg,xx025/carrot,16052,236,0.01470221779217543
MDEwOlJlcG9zaXRvcnk1NjQ1OTk0OA==,GoogleCloudPlatform/training-data-analyst,5444,80,0.014695077149155033
MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lyswhut/lx-music-desktop,38888,570,0.014657477885208804
R_kgDOI2Jflw,it-ebooks-0/geektime-books,8736,128,0.014652014652014652
R_kgDOJH-jmg,"Yidadaa/ChatGPT-Next-Web,ChatGPTNextWeb/ChatGPT-Next-Web",70240,1029,0.014649772209567199
R_kgDOJDk6Gw,adrianhajdin/project_3D_developer_portfolio,5534,81,0.014636790748102639
MDEwOlJlcG9zaXRvcnkxNjM3MjExOTI=,zhisheng17/flink-learning,13967,204,0.014605856662132169
MDEwOlJlcG9zaXRvcnkyNTE0NjEyNzA=,free-educa/free-livros,3844,56,0.014568158168574402
MDEwOlJlcG9zaXRvcnk4MDI3NjM5MQ==,GitSquared/edex-ui,33103,482,0.014560613841645772
R_kgDOLeediw,harry0703/MoneyPrinterTurbo,13943,203,0.014559277056587536
MDEwOlJlcG9zaXRvcnkxODEwNDIwNjI=,utmapp/UTM,25164,366,0.014544587505960896
MDEwOlJlcG9zaXRvcnkzOTQzMTg3MTA=,valinet/ExplorerPatcher,22235,323,0.014526647177872724
R_kgDOH-jzvQ,ultralytics/ultralytics,24597,357,0.014513965117697281
MDEwOlJlcG9zaXRvcnkyMDY0NjI3NzY=,"GrowingGit/GitHub-Chinese-Top-Charts,kon9chunkit/GitHub-Chinese-Top-Charts",94659,1369,0.014462438859485099
MDEwOlJlcG9zaXRvcnk5MTU3MzUzOA==,testerSunshine/12306,30030,434,0.014452214452214453
R_kgDOLPIcQw,VAST-AI-Research/TripoSR,3808,55,0.01444327731092437
MDEwOlJlcG9zaXRvcnkyMTQ4NDc4MQ==,jumpserver/jumpserver,15747,227,0.01441544421159586
,PyJun/Mooc_Downloader,4580,66,0.014410480349344978
R_kgDOJLIaSA,keijiro/AICommand,3752,54,0.014392324093816631
R_kgDOLjVhDg,stitionai/devika,17303,249,0.014390568109576373
MDEwOlJlcG9zaXRvcnk4NjY4MzI2NQ==,EastWorld/wechat-app-mall,11259,162,0.014388489208633094
MDEwOlJlcG9zaXRvcnkxNjQ2NTQ0OTE=,TaleLin/lin-ui,3685,53,0.014382632293080054
MDEwOlJlcG9zaXRvcnkyODU3MDc1MTk=,fork-maintainers/iceraven-browser,4661,67,0.014374597725809912
MDEwOlJlcG9zaXRvcnk2NTU5MzA1MA==,h2y/Shadowrocket-ADBlock-Rules,12746,183,0.014357445473089597
MDEwOlJlcG9zaXRvcnkzMTkwMjk4NDY=,"beurtschipper/Depix,spipm/Depix",26130,375,0.014351320321469576
R_kgDOJDJ_YQ,microsoft/semantic-kernel,19379,278,0.01434542546055008
R_kgDOLPf09Q,LargeWorldModel/LWM,6767,97,0.014334269247820304
MDEwOlJlcG9zaXRvcnkzNjc1OTU0MzA=,lyswhut/lx-music-mobile,9565,137,0.01432305279665447
R_kgDOK5k7jw,babaohuang/GeminiProChat,4192,60,0.01431297709923664
MDEwOlJlcG9zaXRvcnkzOTQ1NDE2NDc=,OpenEthan/SMSBoom,12308,176,0.014299642508937277
