repo,scanner,result,analysis_id,analysis_link
L3MO1337/Thimble-Exploit-Bot-4.0,BitDefenderTheta,Gen:NN.ZemsilCO.36810.am0@auU@!Fb,MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,ALYac,Gen:Variant.Barys.382335,MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,MAX,malware (ai score=82),MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,VBA32,TScope.Trojan.MSIL,MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,Rising,Downloader.Agent!8.B23 (CLOUD),MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,SentinelOne,Static AI - Malicious Archive,MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,Fortinet,MSIL/Agent.MAE!tr,MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,AVG,Win32:MalwareX-gen [Trj],MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
L3MO1337/Thimble-Exploit-Bot-4.0,Panda,Trj/GdSda.A,MDM3MzEwZDM1OTFiYzEwODM1OWFlYjNhNTY5OTgzYTc6MTcyMzc3MzYxNg==,https://www.virustotal.com/gui/file/fdd841d99383dc453f80cccdecad89ff21b002027708291fbeae90e5ac63f5c3
Rtyn1337/Thimble-bot-4.1,Lionic,Trojan.Win32.PsDownload.a!c,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,MicroWorld-eScan,Gen:Variant.Barys.382335,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,FireEye,Gen:Variant.Barys.382335,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,K7AntiVirus,Trojan-Downloader ( 00593c201 ),NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,K7GW,Trojan-Downloader ( 00593c201 ),NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,huorong,TrojanDownloader/MSIL.Agent.sc,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,ESET-NOD32,a variant of MSIL/TrojanDownloader.Agent.MAE,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,TrendMicro-HouseCall,TrojanSpy.Win32.RHADAMANTHYS.YXEGIZ,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Cynet,Malicious (score: 99),NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Kaspersky,HEUR:Trojan-Downloader.MSIL.PsDownload.gen,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,BitDefender,Gen:Variant.Barys.382335,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,NANO-Antivirus,Trojan.Win32.PsDownload.knitaf,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Sophos,Mal/Generic-S,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,F-Secure,Heuristic.HEUR/AGEN.1308540,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,BitDefenderTheta,Gen:NN.ZemsilF.36812.am0@auU@!Fb,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,VIPRE,Gen:Variant.Barys.382335,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Emsisoft,Gen:Variant.Barys.382335 (B),NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Ikarus,Trojan.MSIL.CoinMiner,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Varist,W32/MSIL_Agent.DIE.gen!Eldorado,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Avira,HEUR/AGEN.1308540,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Antiy-AVL,Trojan[Downloader]/MSIL.PsDownload,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Xcitium,Malware@#17g86n0c7dep,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Arcabit,Trojan.Barys.D5D57F,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,ZoneAlarm,HEUR:Trojan-Downloader.MSIL.PsDownload.gen,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Google,Detected,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,AhnLab-V3,Trojan/Win.Generic.C5148890,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,VBA32,TScope.Trojan.MSIL,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,MAX,malware (ai score=89),NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Rising,Downloader.Agent!8.B23 (CLOUD),NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Yandex,Trojan.DL.Agent!26dN9Zzkxjw,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,SentinelOne,Static AI - Malicious Archive,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
Rtyn1337/Thimble-bot-4.1,Panda,Trj/GdSda.A,NGQxODQyZjZlY2U1MjBhZDRiYWI2NmM2MzBmZWZkODU6MTcyMzgxMjQ1NQ==,https://www.virustotal.com/gui/file/842a155c7fd532662520c092796babeabe03eaf143ea728db36d8caac183ebc3
ChaGiNa7/Office365,Lionic,Trojan.Win32.PsDownload.a!c,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,FireEye,Gen:Variant.Barys.382335,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,ALYac,Gen:Variant.Barys.382335,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,K7AntiVirus,Trojan-Downloader ( 00593c201 ),YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,K7GW,Trojan-Downloader ( 00593c201 ),YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,BitDefenderTheta,Gen:NN.ZemsilF.36812.am0@auU@!Fb,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,ESET-NOD32,a variant of MSIL/TrojanDownloader.Agent.MAE,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,TrendMicro-HouseCall,TrojanSpy.Win32.RHADAMANTHYS.YXEGIZ,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Cynet,Malicious (score: 99),YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Arcabit,Trojan.Barys.D5D57F,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,NANO-Antivirus,Trojan.Win32.PsDownload.knitaf,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Emsisoft,Gen:Variant.Barys.382335 (B),YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,F-Secure,Heuristic.HEUR/AGEN.1308540,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,DrWeb,Trojan.DownLoader45.55850,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,VIPRE,Gen:Variant.Barys.382335,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,TrendMicro,TrojanSpy.Win32.RHADAMANTHYS.YXEGIZ,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,SentinelOne,Static AI - Malicious Archive,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Sophos,Mal/Generic-S,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Ikarus,Trojan.MSIL.CoinMiner,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Avira,HEUR/AGEN.1308540,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Antiy-AVL,Trojan[Downloader]/MSIL.PsDownload,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Xcitium,Malware@#17g86n0c7dep,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,ZoneAlarm,HEUR:Trojan-Downloader.MSIL.PsDownload.gen,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Google,Detected,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,AhnLab-V3,Trojan/Win.Generic.C5148890,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,VBA32,TScope.Trojan.MSIL,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,MAX,malware (ai score=85),YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Rising,Downloader.Agent!8.B23 (CLOUD),YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Yandex,Trojan.DL.Agent!26dN9Zzkxjw,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,huorong,TrojanDownloader/MSIL.Agent.sc,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Fortinet,MSIL/Agent.MAE!tr,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
ChaGiNa7/Office365,Panda,Trj/GdSda.A,YmYxZmFhOGExNzMzM2E3ZTQwMTY1YjBhNGViYTQyM2I6MTcyMzgxODE3NQ==,https://www.virustotal.com/gui/file/7dae437020d43d41aff84f5045919a4f443e9a2e036e45314dfbe1cb32f2fc98
dscvm/Visoul-Grabber,MicroWorld-eScan,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,FireEye,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,ALYac,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,BitDefender,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,Emsisoft,Generic.PY.Stealer.D.6D84DE58 (B),YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,VIPRE,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,Arcabit,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,GData,Generic.PY.Stealer.D.6D84DE58,YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
dscvm/Visoul-Grabber,MAX,malware (ai score=80),YTI3YTQ3MmM1NjhlNWQzOTc2ODk0ZGQ3NDQwZGI1YTA6MTcyMzgyMjA4OQ==,https://www.virustotal.com/gui/file/020373c62b75dfaeff123b3983827c733ddb350632443b6f03e25c8a507ebcdc
AmitAKB/shoppingcart,VirIT,Trojan.Win32.MSIL_Heur.D,ZmIyY2NiODM4YWQ5YWFjN2NmYzNiZDJiNGU1NmYyMzY6MTcyMzgzNDczMg==,https://www.virustotal.com/gui/file/d6f242e04fecf33ed0d79713f7d7668dcc83bae2ab4127bea19eb84cdeb33fd8
SniperDev00001/PumpFun-Sniper-Bot,Cynet,Malicious (score: 70),Yjk1Y2I0YmQyZjkyMTJiYjAxOTUwMzliMDU0NjFkMTg6MTcyMzg0NDY3Mw==,https://www.virustotal.com/gui/file/2cf9867ec0a96787c42c3164e3f9cf2f849ced2ff719922bdb8a045d85599428
SniperDev00001/PumpFun-Sniper-Bot,Baidu,Archive.Bomb,Yjk1Y2I0YmQyZjkyMTJiYjAxOTUwMzliMDU0NjFkMTg6MTcyMzg0NDY3Mw==,https://www.virustotal.com/gui/file/2cf9867ec0a96787c42c3164e3f9cf2f849ced2ff719922bdb8a045d85599428
SniperDev00001/PumpFun-Sniper-Bot,F-Secure,Heuristic.HEUR/Pumpar.Gen,Yjk1Y2I0YmQyZjkyMTJiYjAxOTUwMzliMDU0NjFkMTg6MTcyMzg0NDY3Mw==,https://www.virustotal.com/gui/file/2cf9867ec0a96787c42c3164e3f9cf2f849ced2ff719922bdb8a045d85599428
SniperDev00001/PumpFun-Sniper-Bot,Avira,HEUR/Pumpar.Gen,Yjk1Y2I0YmQyZjkyMTJiYjAxOTUwMzliMDU0NjFkMTg6MTcyMzg0NDY3Mw==,https://www.virustotal.com/gui/file/2cf9867ec0a96787c42c3164e3f9cf2f849ced2ff719922bdb8a045d85599428
SniperDev00001/PumpFun-Sniper-Bot,Fortinet,W64/Kryptik.EDD!tr,Yjk1Y2I0YmQyZjkyMTJiYjAxOTUwMzliMDU0NjFkMTg6MTcyMzg0NDY3Mw==,https://www.virustotal.com/gui/file/2cf9867ec0a96787c42c3164e3f9cf2f849ced2ff719922bdb8a045d85599428
