github,total_stars,fake_stars,fake_percentage
babashka/nbb,822,1,0.12165450121654502
Danny-Dasilva/CycleTLS,824,1,0.12135922330097086
oven-sh/bun,71737,87,0.12127632881218896
wevm/wagmi,5780,7,0.12110726643598616
prisma/prisma,37995,46,0.12106856165284906
prisma/prisma2,37996,46,0.12106537530266344
Modernizr/Modernizr,25644,31,0.12088597722664171
PedroBern/react-native-collapsible-tab-view,828,1,0.12077294685990338
driftyco/ionic,50619,61,0.12050810960311346
emberjs/ember.js,22461,27,0.12020836115934286
electron/apps,1665,2,0.12012012012012012
basscss/basscss,5839,7,0.11988354170234629
mistic100/jQuery-QueryBuilder,1669,2,0.11983223487118035
i18next/i18next-browser-languageDetector,835,1,0.11976047904191617
i18next/i18next-browser-languagedetector,836,1,0.11961722488038277
Automattic/mongoose,26762,32,0.11957252821164337
nrwl/nx,22585,27,0.11954837281381449
bugsnag/bugsnag-js,838,1,0.11933174224343676
yegor256/tacit,1676,2,0.11933174224343676
neo4j/neo4j-javascript-driver,839,1,0.11918951132300357
Serverless-Devs/Serverless-Devs,1690,2,0.1183431952662722
